company name,continent,country,address,email,phone,fax
AG3 Consulting,South America,Brazil,"Rua Canto das Corujas, 419 Rio Vermelho 88060239 Florianopolis Brazil        ",geisa@ag3consulting.com.br,Phone: 554896162060,Fax: 554832096025
ABOUT BRAZIL MARKET RESEARCH,South America,Brazil,"Rua Dom Joaquim de Melo, 407  - Parquelandiade 60430-660 Fortaleza CE Brazil        ",wagner@aboutbrazilmr.com,Phone: 55-85-3021-5784,Fax: +55-853253.3293
Meta Instituto De Pesquisa De Opiniao Ltd,South America,Brazil,"Av. Boqueirao, 706 sala 102 Bairro Estancia Velha 92032-470 Canoas Brazil        ",flavio@metapesquisa.com.br,Phone: +55-5133152456,Fax: +55-5133396933
Latin-Field Brazil,South America,Brazil,"Rua Marques do Paraná, 471 – sl 5 05086-010 São Paulo São Paulo Brazil       ",info@latin-field.com,Phone: 1 512 828 7171,
Exafield Brazil,South America,Brazil,rua manoel isidoro da silveira florianopolis SC Brazil       ,sand@exafield.com.br,Phone: 554832118802,
Demanda Pesquisa E Desenvolvimento de Marketing,South America,Brazil,"Rua Consolação, 1992- 4th floors 01302-001 São Paulo Brazil        ",demanda@demanda.com.br,Phone: +55-11-3218.8000,Fax: +55-11-3218.8003
NOGAR - Marketing  Intelligence,South America,Brazil,"Rua Itapeva, 378 01332-000 Sao Paulo Sao Paulo Brazil        ",nogar@nogar.com.br,Phone: 55 11 4119-4652,Fax: 55 11 3266-6692
Insight Assessoria e Pesquisa Ltda.,South America,Brazil,"Av. Rubem Berta, 1479 04074-010 São Paulo - SP Brazil        ",insight@insightbr.com,Phone: +55-11-5581.9900,Fax: +55-11-5581.3025
Seycam Ltda.,South America,Chile,Carrascal 3585 Quinta Normal 8530028 Santiago Chile       ,info@seycam.cl,Phone: 562 817 8500,
Fine Chile - The LatAm Field Company,South America,Chile,"Avenida Providencia 2008, oficina C. Providencia. Santiago. 7500000 Providencia, Santiago de Chile Santiago de Chile Chile        ",field-la@fine-research.com,Phone: (+54) 11 4896-4180,Fax: +54-11-4896.4180 105
GfK in Chile,South America,Chile,Avenida Americo Vespucio Sur 100 - Piso 7 Las Condes 7510053 Santiago Chile        ,cl@gfk.com,Phone: 562 479 2003,Fax: 562 479 2200
Colombia On-Target,South America,Colombia,"Kr 10 No 97A-13 Torre B of 202 Bogota Trade Center T2, Chico Norte II Sector Bogota Colombia       ",contact@onmarketresearch.net,Phone: 571 381 9453,
Latin Field Colombia,South America,Colombia,Kr 10 No 97A - 13T B Oficina 202 Bogotá Colombia       ,info@latin-field.com,Phone: 1 512 828 7171,
Dichter &amp; Neira Colombia,South America,Colombia,"Calle 76, No 11-17, Torre Nogales, Piso 8 Avenida Calle 100 # 9A-45 Oficina 603 Bogota Colombia        ",krodriguez@dichter-neira.com,Phone: +0571-317.9131,Fax: 571 257 5066
Synapsis,South America,Colombia,Carrera 15 # 93A -84 oficina 301 Bogota Colombia       ,leonardo.cascante@synapsis-rs.com,Phone: 571 744 9107,
Inspira Research SAS,South America,Colombia,Carrera 10 # 1-131 oeste San Antonio Cali Colombia       ,a.vargas@inspirar.com.co,Phone: 572 893 7234,
Fine Research Latin America,South America,Colombia,Carrera 19 A No 2-49 Apto 301 11001000 Bogotá Colombia       ,jennyrivera@fine-research.com,Phone: +541148964180,
GC Research,South America,Colombia,Calle 70A 13 43 Piso 2 110231 Bogota DC Colombia       ,ricardo.guerrero@gc-research.com,Phone: 571 807 5077,
GfK in Colombia,South America,Colombia,"Carrera 13, No. 93 - 68 Oficina 201 Bogota Colombia        ",co@gfk.com,Phone: 571 640 1250,Fax: 571 640 1250
CID-Gallup,South America,Costa-Rica,50e 150s Colegio Medicos Sabana Sur San José Costa Rica        ,cid@cidgallup.com,Phone: 506 220 4101,Fax: 506 231 2145
Dichter &amp; Neira Costa Rica,South America,Costa-Rica,"Del Mall San Pedro, 200 mt Norte Edificio Lachner, Piso 3 San Jose San Jose Costa Rica        ",costarica@dichter-neira.com,Phone: +506-2234.9575,Fax: +506-2225.1915
"UNIMER CENTROAMERICA, Panamá y República Dominicana",South America,Costa-Rica,Bo. Dent. 150 Oeste del Parqueo posterior del Mall San Pedro 12743-1000 San José Costa Rica        ,cpaniagua@unimercentroamerica.com,Phone: +506-2224.2222,Fax: +506-2280.3080
MERCAPLAN Central America &amp; Caribbean (Costa Rica),South America,Costa-Rica,"75mts sur de la entrada al Blvd. Los Yoses, #76, San Jose Costa Rica        ",info@mercaplan.com,Phone: +506-2280-4938,Fax: +504-25453100
MERCAPLAN Central America &amp; Caribbean (Dominican Republic),South America,Dominican-Republic,"C/Paseo de los Indios, #49, Los Millones Santo Domingo Dominican Republic       ",info@mercaplan.com,Phone: 809 537 1846,
Dichter &amp; Neira Dominican Republic,South America,Dominican-Republic,"Paseo de los Locutores No.6 Piantini, Condominio Ginza Dominicana Suite 401. Santo Domingo Dominican Republic        ",repdominicana@dichter-neira.com,Phone: 1 809 566 2455,Fax: 1 809 566 4248
Mardis Cia. Ltda.,South America,Ecuador,Shyris N4231 y Tomás de Berlanga  Edificio Senader Piso 5 Quito Pichincha Ecuador        ,kmoya@mardisresearch.com,Phone: +593-2-246.8468,Fax: +593-2-246.8469
Dichter &amp; Neira Ecuador,South America,Ecuador,"Calle Portugal y 6 de diciembre , Edificio Zyra 3rd floor 170135 Quito Pichincha Ecuador       ",ecuador@dichter-neira.com,Phone: 593 2380 9550,
ANALITIKA Market Research,South America,El-Salvador,"Cumbres De La Escalon, Avenida Chanmico, No. 3-b, 503 San Salvador San Salvador El Salvador       ",info@analitika.com.sv,Phone: +503 7787-9549,
MERCAPLAN Central America &amp; Caribbean,South America,El-Salvador,"Col. Escalón, 3ra calle Poniente, Pasaje Stahl, #147, San Salvador El Salvador        ",info@mercaplan.com,Phone: +503.2132.1910,Fax: +503-2224.2041
Dichter &amp; Neira El Salvador,South America,El-Salvador,"Alameda  Dr Manuel E. Araujo Barrio Escalon,  Edificio Palic, Piso 4 San Salvador El Salvador        ",elsalvador@dichter-neira.com,Phone: +503-2298.4800,Fax: +503-2298.4811
Dichter &amp; Neira Guatemala,South America,Guatemala,"Edifico Europlaza Torre 1, Nivel 18 Guatemala City Guatemala Guatemala        ",guatemala@dichter-neira.com,Phone: +502-2387.6900,Fax: +502-2387.6909
MERCAPLAN Central America &amp; Caribbean (Guatemala),South America,Guatemala,"Edificio Géminis 10, Torre Sur, #1702, Guatemala City Guatemala        ",info@mercaplan.com,Phone: +502-2203.4800,Fax: +502-2338.0416
MERCAPLAN Central America &amp; Caribbean (Honduras),South America,Honduras,"Blvd. Los Proceres, #238 San Pedro Sula Honduras        ",info@mercaplan.com,Phone: +504-2545-3100,Fax: +504-2545-3101
Dichter &amp; Neira Honduras,South America,Honduras,"Col. Palmira, frente al Hotel Honduras Maya Edificio Palmira, Piso 2 Tegucigalpa Francisco Morazan Honduras        ",honduras@dichter-neira.com,Phone: 504 235 8156,Fax: 504 235 8135
Dichter &amp; Neira Jamaica,South America,Jamaica,"Winchester Business Centre, Unit 61 15 Hope Road, Kingston 10, St. Andrew. Kingston Jamaica        ",jamaica@dichter-neira.com,Phone: 1 876 622 4154,Fax: 1 876 631 4572
EPI Marketing,South America,Mexico,G. Gonzalez Camarena 1450-7 Santa Fe 01210 Mexico City Mexico        ,info@epimarketing.com,Phone: 52-55-12096606,Fax: +52-55-12096606
Psyma Latina,South America,Mexico,Rio Rhin 22 - 204 Col. Cuauhtemoc 06500 Mexico City Mexico        ,esomar@psyma-latina.com,Phone: +52-55-5592.0572,Fax: +52-55-5535.0141
Motif  Research,South America,Mexico,Seneca 134 2nd floor Polanco CP 11570 Mexico City DF Mexico       ,yolanda@motif.mx,Phone: +5215513659055,
BEST RESEARCH,South America,Mexico,Emilio Castelar 240 Piso III Col. Polanco 11560 Mexico Distrito Federal Mexico        ,erobles@best-research.com.mx,Phone: +52 (55) 2624.2708,Fax: +52 (55) 2624.2709
"Analytical Glance, SC",South America,Mexico,"Concepción Béistegui 1702, Colonia Narvarte, Delegación Benito Juárez 03020 Mexico City Distrito Federal Mexico        ",informes@analyticalglance.com,Phone: +52-55-55430604,Fax: +52-55-55430644
MARES Consumer Intelligence,South America,Mexico,RÃ­o Duero 29 Col. CuauhtÃ©moc 06500 Mexico City DF Mexico        ,contacto@mares-ci.com.mx,Phone: +52 55 55365998,Fax: +52-55-5687.2875
Latin-Field Mexico,South America,Mexico,"World Trade Center - Montecito #38, piso 2, oficinas 7 y 8 Colonia Nápoles 06170 Mexico City Mexico        ",miguel@latin-field.com,Phone: +52-55-5250.2799,Fax: +52-7221974010
"Brain - Brand Investigation, S.A. de C.V.",South America,Mexico,Ejercito Nacional # 436 - Piso 8 Col. Chapultepec Morales 11570 Mexico City Mexico       ,lruvalcaba@brain-research.com,Phone: +52-55-4211.1000,
Racional &amp; Emocional,South America,Mexico,Concepcion Besitegui No.703-1 Col. Del Valle 03100 Mexico City Del. Benito Juarez Mexico        ,contacto@racionalyemocional.com,Phone: +52 (55) 5536-4022,Fax: +52 (55) 5536-4022
Fine Mexico - The LatAm Field Company,South America,Mexico,"Tintoreto #32, Office 103, Building A 03700 Mexico DF D.F. Mexico        ",field-la@fine-research.com,Phone: +54-11-4896.4180,Fax: +54-11-4896.4180 105
"Servimer Research Global, S.A. de C.V.",South America,Mexico,Tuxpan No. 18 piso 1 06760 Distrito Federal Distrito Federal Mexico        ,servimer@servimer-research.com,Phone: 52 (55) 52 64 89 32,Fax: 52 (55) 52 64 89 32
The Cocktail America,South America,Mexico,"San Luis Potosi 196 Col Roma Norte, Del Cuauhtemoc 06700 Mexico Df Mexico Df Mexico        ",mexico@tcanalysis.com,Phone: +525565482935,Fax: +525565482935
Evamerc S.C.,South America,Mexico,"Tlaxcala 46,  Col. Roma 06700 Mexico DF Mexico        ",jorgevaldes@evamerc.com.mx,Phone: +52-55-5584.8091,Fax: +52-55-5264.2829
On-Target,South America,Mexico,RFC: BOT050316HR4 Sierra Candela 35 11000 Mexico City Mexico        ,latamsupport@onmarketresearch.net,Phone: +52 55 5260-0924,Fax: +52-55 5260-1377
GfK in Mexico,South America,Mexico,Blvd. Manuel Avila Camacho 5 Mexico City Mexico        ,mx@gfk.com,Phone: +52 554 1603800,Fax: 554 160 3800
AMARO &amp; GLEIZER INVESTIGACIÃN CUALITATIVA,South America,Mexico,"Homero 1933, Los Morales  Polanco 11560 Distrito Federal Mexico        ",laura@amaroygleizer.com,Phone: + 52 55 53 95 95 00,Fax: + 52 55 53 95 95 01
Dichter &amp; Neira Mexico,South America,Mexico,"Ave. Ejercito Nacional, Polanco Chapultepec Edificio 598, Pisos 5 y 6 11560 Mexico City Mexico D.F. Mexico       ",lbrizuela@dichter-neira.com,Phone: +52-0155-6389.3088,
"Analitica Marketing, S.A. de C.V.",South America,Mexico,Puebla 319 Colonia Roma 06700 Mexico City Mexico        ,info@analiticamkt.com,Phone: +52-55-5211.5000,Fax: +52-55-5256.0839
Q Solutions,South America,Mexico,Homero 1425 - Suite 902 Col. Polanco 11510 México DF Mexico        ,elerek@solucionesq.com.mx,Phone: +52-55-5395.8838,Fax: +52-55-5395.4516
Estudios Psico Industriales/Brand Synergy/SInergia,South America,Mexico,Flamarion #5 Colonia Anzures 11590 Mexico City distrito federal Mexico        ,epsi@epsiglobal.com,Phone: 52 1 5555014459,Fax: +52-55-545.8922
MERCAPLAN Central America &amp; Caribbean (Nicaragua),South America,Nicaragua,"Bolonia, del canal 2, 2 cuadras abajo, 30 vrs al sur, #24, Managua Nicaragua        ",info@mercaplan.com,Phone: +505.2266.6769,Fax: +505.2266.6769
Dichter &amp; Neira Nicaragua,South America,Nicaragua,"Residencial Altamira Oeste, Del Banpro Altamira 1 Cuadra Sur, 1/2 Cuadra Oeste, Numero 111. Managua Managua Nicaragua        ",nicaragua@dichter-neira.com,Phone: +505-2278.3201,Fax: +505-2252.5951
Dichter &amp; Neira Panama,South America,Panama,"Avenue Ricardo J. Alfaro Century Tower, 21st Floor Panama City Panama Panama        ",panama@dichter-neira.com,Phone: 507 236 4000,Fax: 507 236 2233
MERCAPLAN Central America &amp; Caribbean,South America,Panama,"San Francisco, Calle 64 y Las Caracuchas, #12, Panama Panama       ",info@mercaplan.com,Phone: 507 270 7809,
Dichter &amp; Neira Paraguay,South America,Paraguay,"Ave. Mariscal Lopez 3794, esquina Cruz del Chaco Asunción Distrito Capital Paraguay        ",paraguay@dichter-neira.com,Phone: +595-21-6207700,Fax: +595-216207780
Datum Internacional S.A.,South America,Peru,Ave. Trinidad Moran 740 14 Lima Peru        ,datum@datum.com.pe,Phone: 511 215 0600,Fax: 511 221 5147
Dichter &amp; Neira Peru,South America,Peru,Dichter &amp; Neira Peru Av. Alfredo Benavides 768. Oficina 1102 L18 Lima Lima Peru       ,peru@dichter-neira.com,Phone: 511 616 0555,
Arellano Marketing,South America,Peru,Paseo de la República 3952 Miraflores Lima Lima Peru        ,rjarellano@arellanomarketing.com,Phone: 511 221 7330,Fax: 511 222 4086
DMR Insights Limited,South America,Saint-Lucia,Massade 00000 Gros Islet Saint Lucia       ,projects@dmrinsights.com,Phone: 1 270 681 4706,
MAJO Marketing Research CA,South America,Venezuela,"Calle Cayaurima, El Taparo, 2H El Marques 1070 Caracas Dtto. Capital Venezuela       ",mbpachecog@majomarketing.com,Phone: 58 212 8802041,
GfK in Venezuela,South America,Venezuela,"Avenida Principal de El Bosque, Torre Credicard Caracas Venezuela       ",gfk@gfk.com,Phone: 424 160 0027,
"StatMark Group, S.A.",South America,Venezuela,"Multicentro Empresarial del Este, Nivel Libertador, Nucleo A, Piso 12, Of 123 A Avenida Libertador, Chacao 1060 Caracas Miranda Venezuela        ",statmark@statmark.net,Phone: +58-212-918.2100,Fax: +58-212-285.9620
Idealween,Middle East,Iran-Islamic-Republic-of,"48 Javaherian st. Satari Hwy. Apt 17 Tehran Tehran Iran, Islamic Republic of       ",info@idealween.com,Phone: +98 912 5015381,
Eksen Research Iran,Middle East,Iran-Islamic-Republic-of,"Ferdousi Square, Manouchehri St. Goudazi Alley No: 15/20 Tehran Iran, Islamic Republic of        ",deniz.serdar@eksen.eu,Phone: +902122916006,Fax: +902122916106
Rahbar Bazaar (Headquarter in IRAN),Middle East,Iran-Islamic-Republic-of,"#3, North Didar st., Nelson Mandella Ave. 1991613875 Tehran Tehran Iran, Islamic Republic of        ",info@rahbarbazaar.com,Phone: +98-21-8878-2023,Fax: +98-218878-2023
IranPoll,Middle East,Iran-Islamic-Republic-of,"IranPoll No. 8, Sayeh St., Vali Asr Ave. 19677 Tehran Iran, Islamic Republic of        ",Sales@IranPoll.com,Phone: +1-84-IranPoll,Fax: +1-84-IranPoll
TOPLANS,Middle East,Iran-Islamic-Republic-of,"No. 77, Khoramshahr (Apadana) st., Tehran Iran, Islamic Republic of       ",info@toplans.com,Phone: +98 (21) 220 14 220,
IRC - AGI (AGAH Group International),Middle East,Iran-Islamic-Republic-of,"Agah Building No. 13, North 4th Vahdat Alley, Paeezan St., Furthur Ashrafi Esfahani Highway, Hakim-West Highway - 1473684641 Tehran Tehran Iran, Islamic Republic of        ",info@irc-group.org,Phone: +98-2144016731,Fax: +98-2144016731
Bazaar Negar Marketing Research Consultants,Middle East,Iran-Islamic-Republic-of,"Unit 201, 13 Behrooz st, Mohseni (Madar)Sq, Mirdamad Blv, Tehran 19119,Iran PO Box 15875-9684 Tehran Tehran Iran, Islamic Republic of        ",parissa.p@bazaarnegar.com,Phone: +98-21-22900313,Fax: +98-21-22900316
DTR - Dadeh Tadbir Rahnema Research Co.,Middle East,Iran-Islamic-Republic-of,"Unit 6, No. 1,4th Alley, Shah Nazari Street, Mirdamad Blvd. Unit 6, No. 1,4th Alley, Shah Nazari Street,  Mirdamad Blvd. 154 791 66 17 Tehran Tehran Iran, Islamic Republic of        ",a.karimi@dtrco.ir,Phone: +98 21 88 190 263,Fax: +98-2188190263
EMRC (EMROOZ MARKETING RESEARCH COMPANY),Middle East,Iran-Islamic-Republic-of,"No. 7, Sheikh Bahaeie Sq, Tehran, Iran Molla Sadra Ave. 1991815545 Tehean Tehran Iran, Islamic Republic of        ",emrc@emrc.info,Phone: +98-21-88-620-500,Fax: +98-21-88-054-753
JMR Iran - Jameehnegar Market Research Institute,Middle East,Iran-Islamic-Republic-of,"No.4, Navak Street, Africa Blvd. 15186-46891 Tehran Iran, Islamic Republic of        ",info@jameehnegar.com,Phone: +98-21-8866.2480,Fax: +98-21-8866.2481
ONI Iran,Middle East,Iran-Islamic-Republic-of,"Unit. 2, No.9, Mahtab Bldg.. Valadkhani St. Ashrafi Esfahani Highway Tehran Tehran Iran, Islamic Republic of        ",info@oni-group.com,Phone: +98-21-44382768,Fax: +98-21-44219808
ASHARQ Research Center.Ltd,Middle East,Iraq,"Al – Mansur, Mahla No.609 Zaqaq (street no):3, building no: 48 28103 Baghdad Iraq        ",info@ashraqcenter.com,Phone: +96-47-9011.07640,Fax: +96-41-543.2673
IIACSS,Middle East,Iraq,Baghdad-Abu Nuwas Str. Karaddah Baghdad Iraq       ,munqith_daghir@iiacss.org,Phone: +962-799-672.229,
ALMOASHIR Company for market researches,Middle East,Iraq,- - - Baghdad Iraq       ,info@almoashirmr.com,Phone: +9647712901057,
YouGov Iraq,Middle East,Iraq,. Ankawa Erbil Iraq       ,info.iraq@yougov.com,Phone: +964 751 757 2797,
Brandman Marketing Research &amp; Consultancy,Middle East,Israel,57 Igal Alon st. 67891 Tel Aviv Israel        ,office@brandman.co.il,Phone: +972-3-689.8100,Fax: +972-3-689.8101
iPanel Ltd.,Middle East,Israel,Bar Kochva 21 51260 Bnei Brak Israel        ,research2@ipanel.co.il,Phone: +972-37517676,Fax: +972-37516969
The New Wave Research,Middle East,Israel,25 Efal Street Petach Tikva 4951125 Ramat Gan Israel        ,welcome@nwr.co.il,Phone: +972-3-576.6666,Fax: +972-3-576.6636
PanelView,Middle East,Israel,22 Tuval St. POB 3349 5213601 Ramat Gan Israel        ,ziv@panelview.co.il,Phone: +972-3-7576333,Fax: +972-3-6036455
Panels LTD,Middle East,Israel,Hahagana 34 St. 67721 Tel Aviv Israel        ,info@panelsltd.com,Phone: +972-3-6365100,Fax: +972-3-6365105
Geocartography Knowledge Group,Middle East,Israel,Geocartography Knowledge Group Menahem Gegin 154 T.A. 6482107 Mikud Israel        ,research@geocartography.com,Phone: +972-3-768.2222,Fax: +972-3-768.2223
GfK in Israel,Middle East,Israel,"32 Habarzel St Ramat-Ha'hayal, Building B, 3rd Floor, 69710 Tel-Aviv Israel        ",Eliran.milo@gfk.com,Phone: +972-3-6448640,Fax: +972-3-6448641
SHILUV  I2R - Market Research and Strategic Planning,Middle East,Israel,"Beit David, 138 Jabutinski Road Fifth Floor 52602 Ramat Gan Israel        ",info@shiluv-I2R.com,Phone: +972-3-575.4498,Fax: +972-3-575.4497
Meida Shivuki C.I,Middle East,Israel,4 bareket st. 49170 Petach Tikva Israel        ,talia@meidashivuki.co.il,Phone: +972-3-922.0099,Fax: +972-3-922.0070
PORI,Middle East,Israel,10 Ha'arba'a St. 64739 Tel Aviv Israel        ,itzikr@pori.co.il,Phone: +972-3-561.2443,Fax: +972-3-561.0960
The Market Research Organisation (MRO) - Jordan,Middle East,Jordan,"AMRA Commercial Center 6th Circle, Jebel Amman Amman Jordan        ",nadine.farsoun@mrocompany.com,Phone: +962-6-552.6541,Fax: +962-6-552.6542
Ipsos Jordan,Middle East,Jordan,"Wasfi Al-Tal Street, Tabba Group Commercial Complex 4th Fl, P O Box 830871 11183 Amman Jordan        ",admin.jordan@ipsos-mena.com,Phone: +962-6-569.7193,Fax: +962-6-569.7196
Service Hero,Middle East,Kuwait,Omar Ibn Al-Khattab Street P.O. Box 4981 Safat 13050 Kuwait City Kuwait        ,feedback@servicehero.com,Phone: +965.2244.1646,Fax: +965.2244.5562
Ipsos Kuwait,Middle East,Kuwait,"Beirut Street, Hawally Boubyan Bank building, 5th floor PO Box 22417, Safat 13085 Kuwait Kuwait        ",Admin.Kuwait@Ipsos.com,Phone: +96522626025,Fax: +96522626019
InfoPro Research,Middle East,Lebanon,"Hamra Street, Piccadilly Center, 2nd Floor Hamra 11-4355 Beirut, Lebanon Beirut Lebanon        ",infopro@infopro.com.lb,Phone: 961 173 9777,Fax: 961 174 9090
Martpoint Marketing Research Consultants,Middle East,Lebanon,"Ashrafieh - Sassine Square, Asco Center, 9th Floor Beirut Lebanon        ",info@martpoint.com,Phone: 961 120 0173,Fax: 961 121 6928
"REACH (Research &amp; Consulting House) , Lebanon",Middle East,Lebanon,"Furn el Chebbak, Dalal Center 3rd &amp; 4th floor Beirut Lebanon        ",infodep@reachmass.com,Phone: 961 128 4100,Fax: 961 545 9369
Ipsos Lebanon,Middle East,Lebanon,"Dekwaneh, Ipsos Bldg. 55103 Beirut Lebanon        ",admin.lebanon@ipsos.com,Phone: 961 149 4136,Fax: 961 150 2643
The Market Research Organisation (MRO) - Lebanon,Middle East,Lebanon,"Bekhazi Building, 3rd Floor Sidani Street Beirut Lebanon        ",nadine.farsoun@mrocompany.com,Phone: 961 135 4173,Fax: 961 134 0831
Information International SAL,Middle East,Lebanon,"Martyrs Square, Beirut Central District Al-Borj (An-Nahar) Bldg., 4th Floor 11-4353 Beirut Lebanon        ",infointl@information-international.com,Phone: 961 198 3008,Fax: 961 198 0630
Business Zone,Middle East,Qatar,"12th Floor, Al Reem Tower, West Bay Doha Qatar        ",da@businesszoneco.com,Phone: +974 4437 6337,Fax: +974 4431 1663
Focal Point,Middle East,Saudi-Arabia,"Office 8, Surooh Business Center Hail St. 21313 Jeddah Saudi Arabia        ",info@focalpoint.com.sa,Phone: +966-12-6521850,Fax: +966-12-6521850
"REACH (Research &amp; Consulting House), KSA",Middle East,Saudi-Arabia,"Medina Road and Falasteen street in Jeddah Olaya circon building 10, Riyadh 21313 Jeddah &amp; Riyadh Saudi Arabia        ",m.khoury@reachmass.com,Phone: +966-12-284.3499,Fax: +966-12-284.3488
Pharma Dynamics (Saudi Arabia),Middle East,Saudi-Arabia,"Classy Sama Building, At Tawbah Al-Sharafeyah - Cross King Abdullah Street 1st P.O. Box 311 21331 Jeddah Jeddah Saudi Arabia        ",wael@pharmadynamics.org,Phone: (+966) 56 53 00 825,Fax: (+2) 0111 600 91 41
Top Level MENA,Middle East,Saudi-Arabia,"office  number 412, Fourth Floor, Burj El Mamlka El Tojari, El Malk Fahd Street, Jeddah 11390 Jeddah Jeddah Saudi Arabia        ",info@toplevel-mena.com,Phone: 00966562215848,Fax: +966-12932957
Spectrum,Middle East,Saudi-Arabia,KSA Jeddah and Riyadh 21521 Jeddah Jeddah Saudi Arabia        ,ahmed.morsi@spectrum-ksa.com,Phone: 00966126434460,Fax: 00966126452559
"C&amp;O MARKETING, KSA",Middle East,Saudi-Arabia,Al Rawdah District Al Madinah Road Jeddah Saudi Arabia       ,MENA@C-O-MARKETING.AE,Phone: +966-12-652-9205,
Nagy Research,Middle East,Saudi-Arabia,Business Plaza - West Tower Jeddah Saudi Arabia        ,nadine.sobhy@nagyresearch.com,Phone: +966 54 573 7822,Fax: +966 2 651 96 95
Arabian Echo,Middle East,Saudi-Arabia,Jeddah - KSA 3365 Jeddah Saudi Arabia        ,hana.balaa@arabian-echo.com,Phone: +966 2 6683660,Fax: +966 2 6611619
INSIGHT Consultancy &amp; Research (ICR),Middle East,Saudi-Arabia,Al Rajhi Village Jeddah Saudi Arabia        ,n.katerji@icr-me.com,Phone: +966503004904,Fax: +966 12 6924385
YouGov Saudi Arabia,Middle East,Saudi-Arabia,"Prince Mohammed Bin Abdulaziz St (Al Tahliyah St), Al Rawdah Dist. Safwat Alamal Compound, Villa No 7 Jeddah Saudi Arabia        ",infome@yougov.com,Phone: +966 12 6677992,Fax: +966 12 6679534
RMR - Middle East &amp; Africa,Middle East,Saudi-Arabia,Rabwa Area P.O. Box: 23369 11426 Riyadh Saudi Arabia        ,wael@rmr-research.com,Phone: +966-5031-564-29,Fax: +966-149-156-75
MASMI Middle East,Middle East,Saudi-Arabia,"Al Sharfayah District, Alwaleed Centre Second Floor Office 206 Khalid Ibn Al Waleed St (opposite UAE Consulate) Riyadh Saudi Arabia        ",masmi-saudi@masmi.com,Phone: +966-50-585.8340,Fax: +966-1-462.4193
MedicalOne Market Research,Middle East,Saudi-Arabia,Riyadh Riyadh Saudi Arabia       ,info@medicalone.co,Phone: +966543051849,
FeedBack Market Research - UAE,Middle East,United-Arab-Emirates,"1902-1904, Golden Tower Buhairah Corniche 29663 Sharjah United Arab Emirates        ",mmrao@feedbackme.ae,Phone: +971-6-574.7979,Fax: +971-6-574.7749
The Silver Lining Fz. LLC,Middle East,United-Arab-Emirates,"Dubai Media City Building 8, Suite 502 502192 Dubai United Arab Emirates        ",info@thesilverlining.ae,Phone: 971-4-4279831,Fax: 971-4-4279830
SWAT Research Field Force,Middle East,United-Arab-Emirates,"Sharjah, Taawun Road Taawun 1 Tower 7034 Sharjah United Arab Emirates        ",swat@swat.ae,Phone: +97-165-773.331,Fax: +97-165-773.566
IDS RESEARCH &amp; CONSULTANCY,Middle East,United-Arab-Emirates,"P O Box 95530, Belhoul Group Building Entrance No. 2,Al Garhoud 95530 Dubai Dubai United Arab Emirates       ",tilak.arora@ids-research.com,Phone: +971-4-6056801,
Eksen Research Dubai,Middle East,United-Arab-Emirates,"Office # 213, 6 EA Building 371473 Dubai United Arab Emirates        ",uae@eksen.eu,Phone: +90-212-291-60-06,Fax: +90-212-291-61-06
4SiGHT Research &amp; Analytics,Middle East,United-Arab-Emirates,"Office 1003, X3, Jumeirah Bay Tower Jumeirah Lakes Towers 115790 Dubai United Arab Emirates        ",info@4sight-global.com,Phone: +971 4 4548601,Fax: +971 4 4542436
Realistic Management Consultancy,Middle East,United-Arab-Emirates,"PO Box 12672, Dubai Saudi Arabia, KSA Dubai United Arab Emirates        ",divesh@emirates.net.ae,Phone: +971-4-359.7226,Fax: +971-4-359.7227
Ipsos UAE,Middle East,United-Arab-Emirates,"Dubai Media City, Al Thuraya Tower 1, 8th floor PO Box 71283 Dubai Dubai United Arab Emirates        ",admin.uae@ipsos.com,Phone: +971-4-4408980,Fax: +971-4-4408981
SixthFactor,Middle East,United-Arab-Emirates,1004 B Business Central Tower Dubai  Media City 124606 Dubai United Arab Emirates       ,info@sixthfactor.com,Phone: +97144385258,
"C&amp;O MARKETING, UAE &amp; Gulf",Middle East,United-Arab-Emirates,"Al Batha Tower, Corniche Street Floor 12, Office 1208 83242 Sharjah Sharjah United Arab Emirates       ",MENA@C-O-MARKETING.AE,Phone: +97165976000,
GfK in United Arab Emirates,Middle East,United-Arab-Emirates,Arjaan Business Office Tower Office 406 Dubai United Arab Emirates       ,ae@gfk.com,Phone: 04 429 6700,
Think Positive,Middle East,United-Arab-Emirates,Burlington tower Business Bay 14098 Dubai Dubai United Arab Emirates        ,enquiry@thinkpositive.ae,Phone: +97144566778,Fax: +97144566493
Hall &amp; Partners Dubai,Middle East,United-Arab-Emirates,Dubai Media City OmnicomMediaGroup Bldg 34404 Dubai United Arab Emirates       ,INFOMENA@HALLANDPARTNERS.COM,Phone: +971 (0)4 457 4670,
Synergy Marketing Consultancy LLC,Middle East,United-Arab-Emirates,"404/406, Holiday Towers Sh Khalifa bin Zayed Street, Nuemiya 12946 Ajman Ajman United Arab Emirates       ",ramanath@synergy-mena.org,Phone: +97167148729,
Accel Knowledge,Middle East,United-Arab-Emirates,"2nd floor,Megamall Tower, Plot 260, Al Qassimia 73500 Sharjah United Arab Emirates       ",adrian.d@accelknowledge.com,Phone: +971-5530 74289,
